PassengerId,Survived,Sex_male,Embarked_Q,Embarked_S,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,Pclass_2,Pclass_3,Title_Col,Title_Don,Title_Dona,Title_Dr,Title_Jonkheer,Title_Lady,Title_Major,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rev,Title_Sir,Title_the Countess,Family,Is_Alone,Family_normalized,tariff_standardized,Norm_Age
963,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28052285792499315,-0.6452124611377489
964,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.27927388447851087,-0.057558985648262416
965,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.5674531207226937,-0.09428732786635531
966,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,8.428252463728443,0.3831811209688524
967,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,8.428252463728443,0.1995394098783879
968,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.27392725157404874,-0.3322869854395972
969,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,0.2,0.48101731453599783,1.8523148096925683
970,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.06220058855735014,0.015897698787923388
971,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.28675917054475775,-0.4248424078291914
972,1.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,0.2,0.033859156857377455,-1.747062727680536
973,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,0.1,8.867925335340816,2.733795022926798
974,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.49384923350670684,1.4115747030754535
975,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28052285792499315,-0.38370666454492747
976,0.0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.16022361757459627,0.7409151741730771
977,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,0.1,0.0,-0.3565276913035387
978,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.28123289077470576,-0.20447235452063403
979,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.27392725157404874,-0.8655825144463062
980,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.28675917054475775,-0.43843189444988573
981,1.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,0.2,0.3655300437996168,-2.040889465425279
982,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,0.1,-0.0237048316452231,-0.5717557767015631
983,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.2856898439638653,-0.26691053629139205
984,1.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,0.30000000000000004,1.605948877634821,-0.20447235452063403
985,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.27392725157404874,-0.03258371293995925
986,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.49384923350670684,-0.3513857233930056
987,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28480016424856286,-0.3513857233930056
988,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,0.1,2.754405625513277,3.39490518285247
989,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.27927388447851087,-0.057558985648262416
990,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.2823022173555982,-0.7186691455739347
991,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.27392725157404874,0.2362677520964808
992,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,0.1,1.753160929373118,0.9708345964583388
993,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,0.1,0.49384923350670684,-0.20447235452063403
994,0.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28675917054475775,-0.3635060763249762
995,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.2856898439638653,-0.2779290389568198
996,1.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,0.2,-0.2539650629619491,-1.012495883318678
997,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.3452128387626608,-0.13101567008444823
998,0.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28373083766767043,-0.6452124611377489
999,0.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28675917054475775,-0.3671789105467856
1000,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.2455900971803997,-0.302904311665123
1001,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.06220058855735014,-0.8288541722282133
1002,0.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.025304544210238148,0.8239212275859672
1003,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.2855101970982754,-0.5387002687052794
1004,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,0.7367660142348756,0.4566378054050382
1005,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.30672135915685744,-0.8288541722282133
1006,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,0.1,8.867925335340816,2.4399682851820548
1007,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,0.1,0.0,-0.8655825144463062
1008,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.34289881604160966,0.17456413717008445
1009,1.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,0.2,0.0960597454147276,-2.114346149861465
1010,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,2.6000675814399123,0.4566378054050382
1011,1.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,0.1,0.49384923350670684,-0.057558985648262416
1012,1.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,0.05542533534081577,-1.3063226210634211
1013,0.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,0.1,-0.28675917054475775,-0.4288825254731816
1014,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,0.1,1.851893991240077,0.3831811209688524
1015,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.3081457021626061,-0.13101567008444823
1016,0.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28675917054475775,-0.33338883570614003
1017,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,0.1,0.07039590747330968,-0.939039198882492
1018,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28480016424856286,-0.5717557767015631
1019,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,0.2,0.37622330960854095,-1.715652649415623
1020,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.06220058855735014,0.897377912022153
1021,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.27392725157404874,-0.4248424078291914
1022,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.27392725157404874,0.162811067660295
1023,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,0.0,0.6007818915959486,1.7054014408201967
1024,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,0.4,0.4710383588831098,0.5976746395225151
1025,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,0.1,-0.34289881604160966,0.10441300353352716
1026,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28052285792499315,0.9708345964583388
1027,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.2823022173555982,-0.4248424078291914
1028,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.30921502874349854,-0.24120069673872693
1029,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.06220058855735014,-0.2779290389568198
1030,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.27392725157404874,-0.4982990922653772
1031,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7,False,0.7000000000000001,1.3878062551327677,0.7504645431497814
1032,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7,False,0.7000000000000001,1.3878062551327677,-1.4532359899357927
1033,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,5.864007322748426,0.2362677520964808
1034,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,False,0.4,10.604332055844512,2.2930549163096834
1035,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.49384923350670684,-0.13101567008444823
1036,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.5173744182863401,0.897377912022153
1037,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,False,0.30000000000000004,0.15166472762113334,0.08935438322410919
1038,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,1.6000675814399123,0.8408162650062897
1039,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.27392725157404874,-0.5717557767015631
1040,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.5173744182863401,0.8143718586092629
1041,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,0.2,0.49384923350670684,0.015897698787923388
1042,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,0.1,2.938684813851629,-0.4982990922653772
1043,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28052285792499315,-0.12513913532955348
1044,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,,2.2563265740915903
1045,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,0.2,-0.09713334930194366,0.4566378054050382
1046,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6,False,0.6000000000000001,0.7242891116890228,-1.2328659366272352
1047,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.2953137831918971,-0.4248424078291914
1048,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,8.867925335340816,-0.057558985648262416
1049,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.2823022173555982,-0.4982990922653772
1050,1.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.5173744182863401,0.897377912022153
1051,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,0.2,-0.029051464549685185,-0.2779290389568198
1052,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.2874734807007939,-0.5067466109755385
1053,1.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,0.2,0.033859156857377455,-1.67360604324435
1054,1.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.04081405693950179,-0.2779290389568198
1055,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.3188389679715303,-0.06637378778060478
1056,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,True,0.0,-0.06220058855735014,0.8239212275859672
1057,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,0.2,0.3238263071448125,-0.2779290389568198
1058,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,1.5416096359156861,1.3381180186392678
1059,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,False,0.4,0.8520736381056667,-0.8655825144463062
1060,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,True,0.0,0.5674531207226937,1.5941145638993752
1061,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.23489683137147552,-0.5717557767015631
1062,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.2953137831918971,-0.27645990526809616
1063,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.30921502874349854,-0.20447235452063403
1064,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,0.1,-0.0237048316452231,-0.4982990922653772
1065,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.30903538187790863,-0.2874784079335239
1066,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6,False,0.6000000000000001,0.7242891116890228,0.7504645431497814
1067,1.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,0.2,1.049899055570764,-1.0859525677548636
1068,1.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,0.9536596632904463,-0.7186691455739347
1069,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,0.1,1.753160929373118,1.7788581252563826
1070,1.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,0.30000000000000004,1.049899055570764,0.4566378054050382
1071,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,0.2,2.938684813851629,2.5134249696182405
1072,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.06220058855735014,0.015897698787923388
1073,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,False,0.2,2.938684813851629,0.530094489841224
1074,1.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,0.1,1.6529992471940873,-0.8655825144463062
1075,0.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28675917054475775,-0.33742895335013023
1076,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,0.2,9.968972419928827,-0.20447235452063403
1077,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.06611860114973994,0.7504645431497814
1078,1.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,0.1,0.2799839173282234,-0.6452124611377489
1079,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,False,0.2,-0.27392725157404874,-0.939039198882492
1080,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10,False,1.0,2.3566161374212977,-0.5963637659876854
1081,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.06220058855735014,0.7504645431497814
1082,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,0.1,0.49384923350670684,0.30972443653266657
1083,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.49384923350670684,0.8422853986950136
1084,1.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,0.2,0.0019590062961949016,-1.343050963281514
1085,0.0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.090003079660553,2.2930549163096834
1086,1.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,0.2,0.7718741445387354,-1.6001493588081643
1087,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.2823022173555982,0.2362677520964808
1088,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,0.2,5.134726594579798,-1.747062727680536
1089,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.2856898439638653,-0.8655825144463062
1090,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.16913324664659188,-0.4982990922653772
1091,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,True,0.0,-0.27125393512181767,-0.10530583053178308
1092,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,0.04473206953189159,-0.6143606536745506
1093,1.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,0.2,-0.0023183000273747523,-2.1635621284337097
1094,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,0.1,9.113690802080484,1.264661334203082
1095,1.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,0.2,0.49384923350670684,-1.6001493588081643
1096,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.16913324664659188,-0.3513857233930056
1097,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.4828009512729265,0.6810479763575858
1098,0.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.28675917054475775,0.3831811209688524
1099,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.16913324664659188,-0.4248424078291914
1100,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,0.5674531207226937,0.2362677520964808
1101,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28052285792499315,-0.3513857233930056
1102,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,0.3452128387626608,0.162811067660295
1103,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.3167003148097455,-0.4105183543641352
1104,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,2.5255697372022996,-0.939039198882492
1105,1.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,0.1,0.49384923350670684,2.2195982318734973
1106,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6,False,0.6000000000000001,-0.2856898439638653,0.6035511742774098
1107,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,1.1996047768957023,0.897377912022153
1108,0.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,True,0.0,-0.28123289077470576,-0.017892376052722144
1109,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,False,0.2,6.4336033739392295,1.99922817856494
1110,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,0.2,8.428252463728443,1.4850313875116394
1111,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.27392725157404874,-0.5713884932793821
1112,1.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,0.1,-0.02548846838215167,0.015897698787923388
1113,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.27392725157404874,-0.6452124611377489
1114,1.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,True,0.0,-0.16913324664659188,-0.5717557767015631
1115,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28480016424856286,-0.6452124611377489
1116,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,True,0.0,0.5556905283328771,1.7054014408201967
1117,1.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,False,0.2,0.033859156857377455,-0.21769455771914745
1118,0.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,0.0,-0.28480016424856286,-0.4982990922653772
